entidade_grupo,id_entidade_grupo,entidade_devedora,regime,ordem,numero_precatorio,situacao,natureza,orcamento,valor_historico,saldo_atualizado,classe,localizacao,peticoes_a_juntar,ultima_fase,possui_herdeiros,possui_cessao,possui_retificador,timestamp_extracao
Estado do Rio de Janeiro,1,Estado do Rio de Janeiro,especial,2483º,2021.01267-5,Ativo,Alimentícia,2022,53410.22,151314.66,,,,,,,,2025-12-01 15:43:52.257069
Estado do Rio de Janeiro,1,Estado do Rio de Janeiro,especial,2484º,2021.01312-4,Ativo,Alimentícia,2022,25544.88,72068.73,,,,,,,,2025-12-01 15:43:52.282956
Estado do Rio de Janeiro,1,Estado do Rio de Janeiro,especial,2485º,2021.01277-2,Ativo,Alimentícia,2022,62702.00,176830.80,,,,,,,,2025-12-01 15:43:52.309109
Estado do Rio de Janeiro,1,Estado do Rio de Janeiro,especial,2486º,2021.01282-9,Ativo,Alimentícia,2022,32823.87,92505.26,,,,,,,,2025-12-01 15:43:52.335805
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,2487º,2021.01328-0,Ativo,Alimentícia,2022,126517.68,208057.20,,,,,,,,2025-12-01 15:43:52.361664
Estado do Rio de Janeiro,1,Estado do Rio de Janeiro,especial,2488º,2021.01355-8,Ativo,Alimentícia,2022,68479.88,11686.88,,,,,,,,2025-12-01 15:43:52.386324
Estado do Rio de Janeiro,1,IPERJ,especial,2489º,2021.01458-9,Ativo,Alimentícia,2022,68977.29,121569.24,,,,,,,,2025-12-01 15:43:52.411142
Estado do Rio de Janeiro,1,IPERJ,especial,2490º,2021.01256-0,Ativo,Alimentícia,2022,97911.78,167294.82,,,,,,,,2025-12-01 15:43:52.434778
Estado do Rio de Janeiro,1,IPERJ,especial,2491º,2021.01376-0,Suspensão Administrativa,Alimentícia,2022,32675.87,55830.70,,,,,,,,2025-12-01 15:43:52.460388
Estado do Rio de Janeiro,1,IPERJ,especial,2492º,2021.01384-1,Suspensão Administrativa,Alimentícia,2022,32675.87,55830.70,,,,,,,,2025-12-01 15:43:52.484233
Estado do Rio de Janeiro,1,FUNDERJ-FUNDAÇÃO DEPARTAMENTO DE ESTRADAS DE RODAGEM-DER RJ,especial,4973º,2021.06411-0,Ativo,Alimentícia,2022,109139.89,32102.02,,,,,,,,2025-12-01 15:43:57.060407
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,4974º,2021.06445-4,Ativo,Alimentícia,2022,31366.79,51819.33,,,,,,,,2025-12-01 15:43:57.088662
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,4975º,2021.06145-5,Ativo,Alimentícia,2022,93259.87,154069.50,,,,,,,,2025-12-01 15:43:57.117672
Estado do Rio de Janeiro,1,Estado do Rio de Janeiro,especial,4976º,2021.06325-3,Ativo,Alimentícia,2022,75081.69,134433.04,,,,,,,,2025-12-01 15:43:57.146022
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,4977º,2021.06139-0,Ativo,Alimentícia,2022,372695.59,909031.96,,,,,,,,2025-12-01 15:43:57.173794
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,4978º,2021.06393-8,Ativo,Alimentícia,2022,575656.87,997262.16,,,,,,,,2025-12-01 15:43:57.211424
Estado do Rio de Janeiro,1,Estado do Rio de Janeiro,especial,4979º,2021.06529-9,Ativo,Alimentícia,2022,45023.30,76778.26,,,,,,,,2025-12-01 15:43:57.238067
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,4980º,2021.06488-8,Ativo,Alimentícia,2022,80287.87,140700.30,,,,,,,,2025-12-01 15:43:57.265554
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,4981º,2021.06449-7,Ativo,Alimentícia,2022,80287.87,140700.30,,,,,,,,2025-12-01 15:43:57.292757
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,4982º,2021.06421-7,Ativo,Alimentícia,2022,80287.87,140700.30,,,,,,,,2025-12-01 15:43:57.320018
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,7453º,2021.09919-3,Ativo,Alimentícia,2023,321963.51,394436.35,,,,,,,,2025-12-01 15:44:01.886447
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,7454º,2021.09953-3,Ativo,Alimentícia,2023,207611.83,172965.45,,,,,,,,2025-12-01 15:44:01.910807
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,7455º,2021.09891-0,Ativo,Alimentícia,2023,166533.26,258818.10,,,,,,,,2025-12-01 15:44:01.938545
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,7456º,2021.09923-1,Ativo,Alimentícia,2023,1008256.25,1731132.55,,,,,,,,2025-12-01 15:44:01.962831
Estado do Rio de Janeiro,1,RIO-PREVIDÊNCIA (03.066.219/0001-81),especial,7457º,2021.10067-1,Ativo,Alimentícia,2023,100825.63,169770.44,,,,,,,,2025-12-01 15:44:01.986343
Estado do Rio de Janeiro,1,Estado do Rio de Janeiro,especial,7458º,2021.09901-0,Suspensão Administrativa,Alimentícia,2023,47842.14,83516.29,,,,,,,,2025-12-01 15:44:02.010782
