entidade_grupo;id_entidade_grupo;entidade_devedora;regime;ordem;numero_precatorio;situacao;natureza;orcamento;valor_historico;saldo_atualizado;classe;localizacao;peticoes_a_juntar;ultima_fase;possui_herdeiros;possui_cessao;possui_retificador;timestamp_extracao
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;993º;2020.06508-2;Ativo;Alimentícia;2022;58838.46;179809.26;;;;;;;;2025-11-26 15:42:37.164456
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;994º;2020.06514-7;Ativo;Alimentícia;2022;16133.10;28627.11;;;;;;;;2025-11-26 15:42:37.196256
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;995º;2020.06515-5;Ativo;Alimentícia;2022;91420.94;162220.39;;;;;;;;2025-11-26 15:42:37.229063
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;996º;2020.06512-0;Ativo;Alimentícia;2022;91420.94;162220.39;;;;;;;;2025-11-26 15:42:37.266954
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;997º;2020.06522-8;Ativo;Alimentícia;2022;16133.10;28627.11;;;;;;;;2025-11-26 15:42:37.300375
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;998º;2020.06531-7;Ativo;Alimentícia;2022;134273.64;234111.62;;;;;;;;2025-11-26 15:42:37.333718
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;999º;2020.06524-4;Ativo;Alimentícia;2022;246009.68;403255.79;;;;;;;;2025-11-26 15:42:37.372942
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;1000º;2020.06517-1;Ativo;Alimentícia;2022;280661.22;318618.46;;;;;;;;2025-11-26 15:42:37.409560
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;1001º;2020.06520-1;Ativo;Alimentícia;2022;26732.20;46413.98;;;;;;;;2025-11-26 15:42:37.438163
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;1002º;2020.06516-3;Ativo;Alimentícia;2022;70394.96;1514.11;;;;;;;;2025-11-26 15:42:37.468151
Estado do Rio de Janeiro;1;PRODERJ;especial;1003º;2020.06529-5;Ativo;Alimentícia;2022;699603.26;987174.94;;;;;;;;2025-11-26 15:42:41.061206
Estado do Rio de Janeiro;1;PRODERJ;especial;1004º;2020.06538-4;Suspensão Administrativa;Alimentícia;2022;123459.40;202827.81;;;;;;;;2025-11-26 15:42:41.089936
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;1005º;2020.06536-8;Ativo;Alimentícia;2022;237444.12;237357.73;;;;;;;;2025-11-26 15:42:41.117253
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;1006º;2020.06537-6;Ativo;Alimentícia;2022;31803.14;53617.63;;;;;;;;2025-11-26 15:42:41.143779
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;1007º;2020.06530-9;Ativo;Alimentícia;2022;80587.30;135863.88;;;;;;;;2025-11-26 15:42:41.170403
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;1008º;2020.06540-6;Ativo;Alimentícia;2022;24420.55;3860.54;;;;;;;;2025-11-26 15:42:41.197042
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;1009º;2020.06542-2;Ativo;Alimentícia;2022;53387.05;34436.24;;;;;;;;2025-11-26 15:42:41.223998
Estado do Rio de Janeiro;1;FUNDERJ-FUNDAÇÃO DEPARTAMENTO DE ESTRADAS DE RODAGEM-DER RJ;especial;1010º;2020.06541-4;Suspensão Administrativa;Alimentícia;2022;153270.73;96047.64;;;;;;;;2025-11-26 15:42:41.256528
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;1011º;2020.06587-2;Ativo;Alimentícia;2022;152702.26;99309.57;;;;;;;;2025-11-26 15:42:41.294517
Estado do Rio de Janeiro;1;RIO-PREVIDÊNCIA (03.066.219/0001-81);especial;1012º;2020.06596-1;Ativo;Alimentícia;2022;118115.68;196036.60;;;;;;;;2025-11-26 15:42:41.328834
